rod_id,trial,measurement_index,point_index,value
Rod3,N4,56,4,-0.00836
Rod3,N4,56,5,-0.00704
Rod3,N4,56,6,-0.00836
Rod3,N4,57,0,0.00019
Rod3,N4,57,1,-0.00638
Rod3,N4,57,2,-0.00655
Rod3,N4,57,3,-0.00688
Rod3,N4,57,4,-0.00852
Rod3,N4,57,5,-0.00704
Rod3,N4,57,6,-0.00803
Rod3,N4,58,0,3e-05
Rod3,N4,58,1,-0.00622
Rod3,N4,58,2,-0.00638
Rod3,N4,58,3,-0.00721
Rod3,N4,58,4,-0.00819
Rod3,N4,58,5,-0.00721
Rod3,N4,58,6,-0.00836
Rod3,N4,59,0,-0.0003
Rod3,N4,59,1,-0.00622
Rod3,N4,59,2,-0.00605
Rod3,N4,59,3,-0.00688
Rod3,N4,59,4,-0.00836
Rod3,N4,59,5,-0.00704
Rod3,N4,59,6,-0.00803
Rod3,N4,60,0,0.00019
Rod3,N4,60,1,-0.00655
Rod3,N4,60,2,-0.00622
Rod3,N4,60,3,-0.00688
Rod3,N4,60,4,-0.00852
Rod3,N4,60,5,-0.00721
Rod3,N4,60,6,-0.00819
Rod3,N4,61,0,3e-05
Rod3,N4,61,1,-0.00638
Rod3,N4,61,2,-0.00622
Rod3,N4,61,3,-0.00671
Rod3,N4,61,4,-0.00836
Rod3,N4,61,5,-0.00688
Rod3,N4,61,6,-0.00819
Rod3,N4,62,0,3e-05
Rod3,N4,62,1,-0.00655
Rod3,N4,62,2,-0.00638
Rod3,N4,62,3,-0.00704
Rod3,N4,62,4,-0.00819
Rod3,N4,62,5,-0.00704
Rod3,N4,62,6,-0.00803
Rod3,N4,63,0,0.00019
Rod3,N4,63,1,-0.00638
Rod3,N4,63,2,-0.00655
Rod3,N4,63,3,-0.00688
Rod3,N4,63,4,-0.00852
Rod3,N4,63,5,-0.00688
Rod3,N4,63,6,-0.00803
Rod3,N4,64,0,0.00036
Rod3,N4,64,1,-0.00622
Rod3,N4,64,2,-0.00638
Rod3,N4,64,3,-0.00688
Rod3,N4,64,4,-0.00836
Rod3,N4,64,5,-0.00704
Rod3,N4,64,6,-0.00819
Rod3,N4,65,0,0.00019
Rod3,N4,65,1,-0.00638
Rod3,N4,65,2,-0.00655
Rod3,N4,65,3,-0.00671
Rod3,N4,65,4,-0.00836
Rod3,N4,65,5,-0.00704
Rod3,N4,65,6,-0.00819
Rod3,N4,66,0,0.00019
Rod3,N4,66,1,-0.00655
Rod3,N4,66,2,-0.00638
Rod3,N4,66,3,-0.00688
Rod3,N4,66,4,-0.00852
Rod3,N4,66,5,-0.00721
Rod3,N4,66,6,-0.00803
Rod3,N4,67,0,0.00019
Rod3,N4,67,1,-0.00622
Rod3,N4,67,2,-0.00638
Rod3,N4,67,3,-0.00704
Rod3,N4,67,4,-0.00819
Rod3,N4,67,5,-0.00704
Rod3,N4,67,6,-0.00786
Rod3,N4,68,0,3e-05
Rod3,N4,68,1,-0.00638
Rod3,N4,68,2,-0.00638
Rod3,N4,68,3,-0.00688
Rod3,N4,68,4,-0.00836
Rod3,N4,68,5,-0.00688
Rod3,N4,68,6,-0.00819
Rod3,N4,69,0,0.00019
Rod3,N4,69,1,-0.00622
Rod3,N4,69,2,-0.00638
Rod3,N4,69,3,-0.00688
Rod3,N4,69,4,-0.00836
Rod3,N4,69,5,-0.00704
Rod3,N4,69,6,-0.00803
Rod3,N4,70,0,3e-05
Rod3,N4,70,1,-0.00638
Rod3,N4,70,2,-0.00638
Rod3,N4,70,3,-0.00655
Rod3,N4,70,4,-0.00836
Rod3,N4,70,5,-0.00704
Rod3,N4,70,6,-0.00819
Rod3,N4,71,0,3e-05
Rod3,N4,71,1,-0.00638
Rod3,N4,71,2,-0.00638
Rod3,N4,71,3,-0.00688
Rod3,N4,71,4,-0.00803
Rod3,N4,71,5,-0.00688
Rod3,N4,71,6,-0.00803
Rod3,N4,72,0,0.00019
Rod3,N4,72,1,-0.00638
Rod3,N4,72,2,-0.00622
Rod3,N4,72,3,-0.00704
Rod3,N4,72,4,-0.00852
Rod3,N4,72,5,-0.00704
Rod3,N4,72,6,-0.00836
Rod3,N4,73,0,0.00019
Rod3,N4,73,1,-0.00622
Rod3,N4,73,2,-0.00638
Rod3,N4,73,3,-0.00688
Rod3,N4,73,4,-0.00836
Rod3,N4,73,5,-0.00721
Rod3,N4,73,6,-0.00803
Rod3,N4,74,0,-0.00014
Rod3,N4,74,1,-0.00622
Rod3,N4,74,2,-0.00655
Rod3,N4,74,3,-0.00704
Rod3,N4,74,4,-0.00852
Rod3,N4,74,5,-0.00704
Rod3,N4,74,6,-0.00803
Rod3,N4,75,0,3e-05
Rod3,N4,75,1,-0.00638
Rod3,N4,75,2,-0.00638
Rod3,N4,75,3,-0.00671
Rod3,N4,75,4,-0.00803
Rod3,N4,75,5,-0.00704
Rod3,N4,75,6,-0.00819
Rod3,N4,76,0,0.00019
Rod3,N4,76,1,-0.00638
Rod3,N4,76,2,-0.00638
Rod3,N4,76,3,-0.00688
Rod3,N4,76,4,-0.00836
Rod3,N4,76,5,-0.00721
Rod3,N4,76,6,-0.00819
Rod3,N4,77,0,0.00019
Rod3,N4,77,1,-0.00622
Rod3,N4,77,2,-0.00638
Rod3,N4,77,3,-0.00704
Rod3,N4,77,4,-0.00819
Rod3,N4,77,5,-0.00704
Rod3,N4,77,6,-0.00819
Rod3,N4,78,0,3e-05
Rod3,N4,78,1,-0.00655
Rod3,N4,78,2,-0.00638
Rod3,N4,78,3,-0.00688
Rod3,N4,78,4,-0.00852
Rod3,N4,78,5,-0.00704
Rod3,N4,78,6,-0.00836
Rod3,N4,79,0,0.00019
Rod3,N4,79,1,-0.00622
Rod3,N4,79,2,-0.00655
Rod3,N4,79,3,-0.00671
Rod3,N4,79,4,-0.00836
Rod3,N4,79,5,-0.00721
Rod3,N4,79,6,-0.00836
Rod3,N4,80,0,3e-05
Rod3,N4,80,1,-0.00622
Rod3,N4,80,2,-0.00638
Rod3,N4,80,3,-0.00688
Rod3,N4,80,4,-0.00852
Rod3,N4,80,5,-0.00704
Rod3,N4,80,6,-0.00836
Rod3,N4,81,0,3e-05
Rod3,N4,81,1,-0.00622
Rod3,N4,81,2,-0.00638
Rod3,N4,81,3,-0.00688
Rod3,N4,81,4,-0.00852
Rod3,N4,81,5,-0.00688
Rod3,N4,81,6,-0.00803
Rod3,N4,82,0,-0.0003
Rod3,N4,82,1,-0.00605
Rod3,N4,82,2,-0.00638
Rod3,N4,82,3,-0.00688
Rod3,N4,82,4,-0.00836
Rod3,N4,82,5,-0.00721
Rod3,N4,82,6,-0.00819
Rod3,N4,83,0,3e-05
Rod3,N4,83,1,-0.00622
Rod3,N4,83,2,-0.00655
Rod3,N4,83,3,-0.00671
Rod3,N4,83,4,-0.00836
Rod3,N4,83,5,-0.00688
Rod3,N4,83,6,-0.00819
Rod3,N4,84,0,3e-05
Rod3,N4,84,1,-0.00638
Rod3,N4,84,2,-0.00638
Rod3,N4,84,3,-0.00688
Rod3,N4,84,4,-0.00819
Rod3,N4,84,5,-0.00704
Rod3,N4,84,6,-0.00819
Rod3,N4,85,0,0.00019
Rod3,N4,85,1,-0.00638
Rod3,N4,85,2,-0.00638
Rod3,N4,85,3,-0.00704
Rod3,N4,85,4,-0.00852
Rod3,N4,85,5,-0.00688
Rod3,N4,85,6,-0.00819
Rod3,N4,86,0,0.00019
Rod3,N4,86,1,-0.00622
Rod3,N4,86,2,-0.00622
Rod3,N4,86,3,-0.00671
Rod3,N4,86,4,-0.00852
Rod3,N4,86,5,-0.00704
Rod3,N4,86,6,-0.00819
Rod3,N4,87,0,3e-05
Rod3,N4,87,1,-0.00605
Rod3,N4,87,2,-0.00622
Rod3,N4,87,3,-0.00688
Rod3,N4,87,4,-0.00852
Rod3,N4,87,5,-0.00704
Rod3,N4,87,6,-0.00819
Rod3,N4,88,0,0.00019
Rod3,N4,88,1,-0.00638
Rod3,N4,88,2,-0.00638
Rod3,N4,88,3,-0.00688
Rod3,N4,88,4,-0.00836
Rod3,N4,88,5,-0.00704
Rod3,N4,88,6,-0.00819
Rod3,N4,89,0,3e-05
Rod3,N4,89,1,-0.00622
Rod3,N4,89,2,-0.00638
Rod3,N4,89,3,-0.00704
Rod3,N4,89,4,-0.00836
Rod3,N4,89,5,-0.00688
Rod3,N4,89,6,-0.00836
Rod3,N4,90,0,3e-05
Rod3,N4,90,1,-0.00622
Rod3,N4,90,2,-0.00638
Rod3,N4,90,3,-0.00688
Rod3,N4,90,4,-0.00852
Rod3,N4,90,5,-0.00721
Rod3,N4,90,6,-0.00819
Rod3,N4,91,0,0.00019
Rod3,N4,91,1,-0.00622
Rod3,N4,91,2,-0.00605
Rod3,N4,91,3,-0.00688
Rod3,N4,91,4,-0.00819
Rod3,N4,91,5,-0.00671
Rod3,N4,91,6,-0.00803
Rod3,N4,92,0,0.00019
Rod3,N4,92,1,-0.00638
Rod3,N4,92,2,-0.00622
Rod3,N4,92,3,-0.00704
Rod3,N4,92,4,-0.00852
Rod3,N4,92,5,-0.00721
Rod3,N4,92,6,-0.00803
Rod3,N4,93,0,0.00019
Rod3,N4,93,1,-0.00622
Rod3,N4,93,2,-0.00622
Rod3,N4,93,3,-0.00704
Rod3,N4,93,4,-0.00836
Rod3,N4,93,5,-0.00688
Rod3,N4,93,6,-0.00819
Rod3,N4,94,0,0.00019
Rod3,N4,94,1,-0.00638
Rod3,N4,94,2,-0.00655
Rod3,N4,94,3,-0.00688
Rod3,N4,94,4,-0.00819
Rod3,N4,94,5,-0.00704
Rod3,N4,94,6,-0.00819
Rod3,N4,95,0,3e-05
Rod3,N4,95,1,-0.00622
Rod3,N4,95,2,-0.00638
Rod3,N4,95,3,-0.00704
Rod3,N4,95,4,-0.00836
Rod3,N4,95,5,-0.00721
Rod3,N4,95,6,-0.00836
Rod3,N4,96,0,0.00019
Rod3,N4,96,1,-0.00638
Rod3,N4,96,2,-0.00638
Rod3,N4,96,3,-0.00671
Rod3,N4,96,4,-0.00836
Rod3,N4,96,5,-0.00671
Rod3,N4,96,6,-0.00819
Rod3,N4,97,0,0.00019
Rod3,N4,97,1,-0.00638
Rod3,N4,97,2,-0.00638
Rod3,N4,97,3,-0.00704
Rod3,N4,97,4,-0.00836
Rod3,N4,97,5,-0.00704
Rod3,N4,97,6,-0.00819
Rod3,N4,98,0,3e-05
Rod3,N4,98,1,-0.00638
Rod3,N4,98,2,-0.00638
Rod3,N4,98,3,-0.00704
Rod3,N4,98,4,-0.00819
Rod3,N4,98,5,-0.00688
Rod3,N4,98,6,-0.00836
Rod3,N4,99,0,0.00019
Rod3,N4,99,1,-0.00638
Rod3,N4,99,2,-0.00622
Rod3,N4,99,3,-0.00688
Rod3,N4,99,4,-0.00852
Rod3,N4,99,5,-0.00704
Rod3,N4,99,6,-0.00819
Rod3,N42,0,0,-0.00014
Rod3,N42,0,1,-0.00638
Rod3,N42,0,2,-0.00671
Rod3,N42,0,3,-0.00737
Rod3,N42,0,4,-0.00836
Rod3,N42,0,5,-0.00671
Rod3,N42,0,6,-0.00819
Rod3,N42,1,0,3e-05
Rod3,N42,1,1,-0.00655
Rod3,N42,1,2,-0.00671
Rod3,N42,1,3,-0.00737
Rod3,N42,1,4,-0.00836
Rod3,N42,1,5,-0.00671
Rod3,N42,1,6,-0.00786
Rod3,N42,2,0,-0.00014
Rod3,N42,2,1,-0.00622
Rod3,N42,2,2,-0.00655
Rod3,N42,2,3,-0.00721
Rod3,N42,2,4,-0.00819
Rod3,N42,2,5,-0.00655
Rod3,N42,2,6,-0.0077
Rod3,N42,3,0,-0.00014
Rod3,N42,3,1,-0.00638
Rod3,N42,3,2,-0.00671
Rod3,N42,3,3,-0.00737
Rod3,N42,3,4,-0.00819
Rod3,N42,3,5,-0.00671
Rod3,N42,3,6,-0.0077
Rod3,N42,4,0,-0.00014
Rod3,N42,4,1,-0.00638
Rod3,N42,4,2,-0.00688
Rod3,N42,4,3,-0.00753
Rod3,N42,4,4,-0.00819
Rod3,N42,4,5,-0.00671
Rod3,N42,4,6,-0.0077
Rod3,N42,5,0,-0.0003
Rod3,N42,5,1,-0.00605
Rod3,N42,5,2,-0.00671
Rod3,N42,5,3,-0.00737
Rod3,N42,5,4,-0.00836
Rod3,N42,5,5,-0.00655
Rod3,N42,5,6,-0.00803
Rod3,N42,6,0,3e-05
Rod3,N42,6,1,-0.00622
Rod3,N42,6,2,-0.00655
Rod3,N42,6,3,-0.00721
Rod3,N42,6,4,-0.00803
Rod3,N42,6,5,-0.00655
Rod3,N42,6,6,-0.00803
Rod3,N42,7,0,3e-05
Rod3,N42,7,1,-0.00605
Rod3,N42,7,2,-0.00655
Rod3,N42,7,3,-0.00721
Rod3,N42,7,4,-0.00819
Rod3,N42,7,5,-0.00655
Rod3,N42,7,6,-0.00786
Rod3,N42,8,0,3e-05
Rod3,N42,8,1,-0.00622
Rod3,N42,8,2,-0.00671
Rod3,N42,8,3,-0.00737
Rod3,N42,8,4,-0.00819
Rod3,N42,8,5,-0.00671
Rod3,N42,8,6,-0.00786
Rod3,N42,9,0,3e-05
Rod3,N42,9,1,-0.00622
Rod3,N42,9,2,-0.00671
Rod3,N42,9,3,-0.00721
Rod3,N42,9,4,-0.00803
Rod3,N42,9,5,-0.00688
Rod3,N42,9,6,-0.00803
Rod3,N42,10,0,3e-05
Rod3,N42,10,1,-0.00622
Rod3,N42,10,2,-0.00688
Rod3,N42,10,3,-0.00721
Rod3,N42,10,4,-0.00836
Rod3,N42,10,5,-0.00655
Rod3,N42,10,6,-0.00803
Rod3,N42,11,0,-0.00014
Rod3,N42,11,1,-0.00638
Rod3,N42,11,2,-0.00688
Rod3,N42,11,3,-0.00721
Rod3,N42,11,4,-0.00836
Rod3,N42,11,5,-0.00655
Rod3,N42,11,6,-0.00803
Rod3,N42,12,0,-0.00014
Rod3,N42,12,1,-0.00605
Rod3,N42,12,2,-0.00671
Rod3,N42,12,3,-0.00737
Rod3,N42,12,4,-0.00819
Rod3,N42,12,5,-0.00671
Rod3,N42,12,6,-0.0077
Rod3,N42,13,0,-0.00014
Rod3,N42,13,1,-0.00622
Rod3,N42,13,2,-0.00655
Rod3,N42,13,3,-0.00721
Rod3,N42,13,4,-0.00819
Rod3,N42,13,5,-0.00671
Rod3,N42,13,6,-0.00819
Rod3,N42,14,0,3e-05
Rod3,N42,14,1,-0.00638
Rod3,N42,14,2,-0.00671
Rod3,N42,14,3,-0.00721
Rod3,N42,14,4,-0.00836
Rod3,N42,14,5,-0.00688
Rod3,N42,14,6,-0.00786
Rod3,N42,15,0,-0.0003
Rod3,N42,15,1,-0.00638
Rod3,N42,15,2,-0.00655
Rod3,N42,15,3,-0.00737
Rod3,N42,15,4,-0.00819
Rod3,N42,15,5,-0.00655
Rod3,N42,15,6,-0.00803
Rod3,N42,16,0,-0.00014
Rod3,N42,16,1,-0.00622
Rod3,N42,16,2,-0.00655
Rod3,N42,16,3,-0.00753
Rod3,N42,16,4,-0.00819
Rod3,N42,16,5,-0.00655
Rod3,N42,16,6,-0.00786
Rod3,N42,17,0,0.00019
Rod3,N42,17,1,-0.00605
Rod3,N42,17,2,-0.00671
Rod3,N42,17,3,-0.00721
Rod3,N42,17,4,-0.00836
Rod3,N42,17,5,-0.00655
Rod3,N42,17,6,-0.00786
Rod3,N42,18,0,3e-05
Rod3,N42,18,1,-0.00622
Rod3,N42,18,2,-0.00671
Rod3,N42,18,3,-0.00688
Rod3,N42,18,4,-0.00836
Rod3,N42,18,5,-0.00671
Rod3,N42,18,6,-0.00786
Rod3,N42,19,0,0.00019
Rod3,N42,19,1,-0.00622
Rod3,N42,19,2,-0.00688
Rod3,N42,19,3,-0.00721
Rod3,N42,19,4,-0.00819
Rod3,N42,19,5,-0.00671
Rod3,N42,19,6,-0.00786
Rod3,N42,20,0,-0.00014
Rod3,N42,20,1,-0.00605
Rod3,N42,20,2,-0.00671
Rod3,N42,20,3,-0.00721
Rod3,N42,20,4,-0.00836
Rod3,N42,20,5,-0.00688
Rod3,N42,20,6,-0.00786
Rod3,N42,21,0,-0.00014
Rod3,N42,21,1,-0.00622
Rod3,N42,21,2,-0.00671
Rod3,N42,21,3,-0.00737
Rod3,N42,21,4,-0.00836
Rod3,N42,21,5,-0.00671
Rod3,N42,21,6,-0.00803
Rod3,N42,22,0,-0.00014
Rod3,N42,22,1,-0.00638
Rod3,N42,22,2,-0.00671
Rod3,N42,22,3,-0.00721
Rod3,N42,22,4,-0.00819
Rod3,N42,22,5,-0.00671
Rod3,N42,22,6,-0.0077
Rod3,N42,23,0,-0.00014
Rod3,N42,23,1,-0.00638
Rod3,N42,23,2,-0.00671
Rod3,N42,23,3,-0.00737
Rod3,N42,23,4,-0.00819
Rod3,N42,23,5,-0.00655
Rod3,N42,23,6,-0.0077
Rod3,N42,24,0,-0.0003
Rod3,N42,24,1,-0.00622
Rod3,N42,24,2,-0.00688
Rod3,N42,24,3,-0.00737
Rod3,N42,24,4,-0.00836
Rod3,N42,24,5,-0.00671
Rod3,N42,24,6,-0.00786
Rod3,N42,25,0,3e-05
Rod3,N42,25,1,-0.00638
Rod3,N42,25,2,-0.00655
Rod3,N42,25,3,-0.00721
Rod3,N42,25,4,-0.00819
Rod3,N42,25,5,-0.00655
Rod3,N42,25,6,-0.0077
Rod3,N42,26,0,-0.00014
Rod3,N42,26,1,-0.00622
Rod3,N42,26,2,-0.00671
Rod3,N42,26,3,-0.00737
Rod3,N42,26,4,-0.00819
Rod3,N42,26,5,-0.00688
Rod3,N42,26,6,-0.00803
Rod3,N42,27,0,3e-05
Rod3,N42,27,1,-0.00638
Rod3,N42,27,2,-0.00671
Rod3,N42,27,3,-0.00704
Rod3,N42,27,4,-0.00819
Rod3,N42,27,5,-0.00655
Rod3,N42,27,6,-0.0077
Rod3,N42,28,0,3e-05
Rod3,N42,28,1,-0.00589
Rod3,N42,28,2,-0.00655
Rod3,N42,28,3,-0.00737
Rod3,N42,28,4,-0.00836
Rod3,N42,28,5,-0.00638
Rod3,N42,28,6,-0.00803
Rod3,N42,29,0,3e-05
Rod3,N42,29,1,-0.00622
Rod3,N42,29,2,-0.00688
Rod3,N42,29,3,-0.00737
Rod3,N42,29,4,-0.00819
Rod3,N42,29,5,-0.00655
Rod3,N42,29,6,-0.00786
Rod3,N42,30,0,3e-05
Rod3,N42,30,1,-0.00638
Rod3,N42,30,2,-0.00688
Rod3,N42,30,3,-0.00721
Rod3,N42,30,4,-0.00803
Rod3,N42,30,5,-0.00671
Rod3,N42,30,6,-0.00786
Rod3,N42,31,0,3e-05
Rod3,N42,31,1,-0.00638
Rod3,N42,31,2,-0.00655
Rod3,N42,31,3,-0.00753
Rod3,N42,31,4,-0.00819
Rod3,N42,31,5,-0.00655
Rod3,N42,31,6,-0.00786
Rod3,N42,32,0,-0.00014
Rod3,N42,32,1,-0.00622
Rod3,N42,32,2,-0.00671
Rod3,N42,32,3,-0.00721
Rod3,N42,32,4,-0.00819
Rod3,N42,32,5,-0.00671
Rod3,N42,32,6,-0.00786
Rod3,N42,33,0,-0.00014
Rod3,N42,33,1,-0.00638
Rod3,N42,33,2,-0.00671
Rod3,N42,33,3,-0.00753
Rod3,N42,33,4,-0.00819
Rod3,N42,33,5,-0.00671
Rod3,N42,33,6,-0.0077
Rod3,N42,34,0,-0.00014
Rod3,N42,34,1,-0.00605
Rod3,N42,34,2,-0.00671
Rod3,N42,34,3,-0.00737
Rod3,N42,34,4,-0.00836
Rod3,N42,34,5,-0.00655
Rod3,N42,34,6,-0.00786
Rod3,N42,35,0,-0.00014
Rod3,N42,35,1,-0.00622
Rod3,N42,35,2,-0.00671
Rod3,N42,35,3,-0.00753
Rod3,N42,35,4,-0.00803
Rod3,N42,35,5,-0.00655
Rod3,N42,35,6,-0.00786
Rod3,N42,36,0,3e-05
Rod3,N42,36,1,-0.00622
Rod3,N42,36,2,-0.00688
Rod3,N42,36,3,-0.00721
Rod3,N42,36,4,-0.00836
Rod3,N42,36,5,-0.00655
Rod3,N42,36,6,-0.00786
Rod3,N42,37,0,-0.00014
Rod3,N42,37,1,-0.00622
Rod3,N42,37,2,-0.00688
Rod3,N42,37,3,-0.00737
Rod3,N42,37,4,-0.00836
Rod3,N42,37,5,-0.00671
Rod3,N42,37,6,-0.00786
Rod3,N42,38,0,-0.00014
Rod3,N42,38,1,-0.00622
Rod3,N42,38,2,-0.00638
Rod3,N42,38,3,-0.00753
Rod3,N42,38,4,-0.00819
Rod3,N42,38,5,-0.00655
Rod3,N42,38,6,-0.00803
Rod3,N42,39,0,3e-05
Rod3,N42,39,1,-0.00622
Rod3,N42,39,2,-0.00671
Rod3,N42,39,3,-0.00737
Rod3,N42,39,4,-0.00836
Rod3,N42,39,5,-0.00655
Rod3,N42,39,6,-0.00803
Rod3,N42,40,0,-0.00014
Rod3,N42,40,1,-0.00638
Rod3,N42,40,2,-0.00655
Rod3,N42,40,3,-0.00737
Rod3,N42,40,4,-0.00836
Rod3,N42,40,5,-0.00655
Rod3,N42,40,6,-0.00786
Rod3,N42,41,0,-0.00014
Rod3,N42,41,1,-0.00622
Rod3,N42,41,2,-0.00688
Rod3,N42,41,3,-0.00737
Rod3,N42,41,4,-0.00819
Rod3,N42,41,5,-0.00671
Rod3,N42,41,6,-0.0077
Rod3,N42,42,0,3e-05
Rod3,N42,42,1,-0.00622
Rod3,N42,42,2,-0.00688
Rod3,N42,42,3,-0.00721
Rod3,N42,42,4,-0.00852
Rod3,N42,42,5,-0.00655
Rod3,N42,42,6,-0.00803
Rod3,N42,43,0,-0.00014
Rod3,N42,43,1,-0.00622
Rod3,N42,43,2,-0.00655
Rod3,N42,43,3,-0.00737
Rod3,N42,43,4,-0.00836
Rod3,N42,43,5,-0.00671
Rod3,N42,43,6,-0.00819
Rod3,N42,44,0,3e-05
Rod3,N42,44,1,-0.00605
Rod3,N42,44,2,-0.00671
Rod3,N42,44,3,-0.00721
Rod3,N42,44,4,-0.00819
Rod3,N42,44,5,-0.00671
Rod3,N42,44,6,-0.0077
Rod3,N42,45,0,-0.00014
Rod3,N42,45,1,-0.00622
Rod3,N42,45,2,-0.00671
Rod3,N42,45,3,-0.00737
Rod3,N42,45,4,-0.00836
Rod3,N42,45,5,-0.00655
Rod3,N42,45,6,-0.00803
Rod3,N42,46,0,-0.00014
Rod3,N42,46,1,-0.00622
Rod3,N42,46,2,-0.00671
Rod3,N42,46,3,-0.00753
Rod3,N42,46,4,-0.00836
Rod3,N42,46,5,-0.00655
Rod3,N42,46,6,-0.00786
Rod3,N42,47,0,3e-05
Rod3,N42,47,1,-0.00605
Rod3,N42,47,2,-0.00671
Rod3,N42,47,3,-0.00704
Rod3,N42,47,4,-0.00819
Rod3,N42,47,5,-0.00655
Rod3,N42,47,6,-0.0077
Rod3,N42,48,0,-0.00014
Rod3,N42,48,1,-0.00605
Rod3,N42,48,2,-0.00671
Rod3,N42,48,3,-0.00737
Rod3,N42,48,4,-0.00803
Rod3,N42,48,5,-0.00671
Rod3,N42,48,6,-0.00803
Rod3,N42,49,0,-0.00014
Rod3,N42,49,1,-0.00622
Rod3,N42,49,2,-0.00671
Rod3,N42,49,3,-0.00737
Rod3,N42,49,4,-0.00836
Rod3,N42,49,5,-0.00655
Rod3,N42,49,6,-0.00786
Rod3,N42,50,0,-0.0003
Rod3,N42,50,1,-0.00638
Rod3,N42,50,2,-0.00671
Rod3,N42,50,3,-0.00737
Rod3,N42,50,4,-0.00819
Rod3,N42,50,5,-0.00655
Rod3,N42,50,6,-0.0077
Rod3,N42,51,0,3e-05
Rod3,N42,51,1,-0.00655
Rod3,N42,51,2,-0.00671
Rod3,N42,51,3,-0.00737
Rod3,N42,51,4,-0.00819
Rod3,N42,51,5,-0.00655
Rod3,N42,51,6,-0.0077
Rod3,N42,52,0,3e-05
Rod3,N42,52,1,-0.00605
Rod3,N42,52,2,-0.00688
Rod3,N42,52,3,-0.00737
Rod3,N42,52,4,-0.00836
Rod3,N42,52,5,-0.00638
Rod3,N42,52,6,-0.0077
Rod3,N42,53,0,-0.00014
Rod3,N42,53,1,-0.00622
Rod3,N42,53,2,-0.00671
Rod3,N42,53,3,-0.00721
Rod3,N42,53,4,-0.00819
Rod3,N42,53,5,-0.00655
Rod3,N42,53,6,-0.00803
Rod3,N42,54,0,-0.00014
Rod3,N42,54,1,-0.00622
Rod3,N42,54,2,-0.00671
Rod3,N42,54,3,-0.00737
Rod3,N42,54,4,-0.00852
Rod3,N42,54,5,-0.00671
Rod3,N42,54,6,-0.0077
Rod3,N42,55,0,-0.00014
Rod3,N42,55,1,-0.00622
Rod3,N42,55,2,-0.00688
Rod3,N42,55,3,-0.00721
Rod3,N42,55,4,-0.00819
Rod3,N42,55,5,-0.00671
Rod3,N42,55,6,-0.00803
Rod3,N42,56,0,-0.0003
Rod3,N42,56,1,-0.00622
Rod3,N42,56,2,-0.00671
Rod3,N42,56,3,-0.00721
Rod3,N42,56,4,-0.00803
Rod3,N42,56,5,-0.00638
Rod3,N42,56,6,-0.00803
Rod3,N42,57,0,3e-05
Rod3,N42,57,1,-0.00605
Rod3,N42,57,2,-0.00671
Rod3,N42,57,3,-0.00721
Rod3,N42,57,4,-0.00803
Rod3,N42,57,5,-0.00671
Rod3,N42,57,6,-0.0077
Rod3,N42,58,0,3e-05
Rod3,N42,58,1,-0.00622
Rod3,N42,58,2,-0.00655
Rod3,N42,58,3,-0.00737
Rod3,N42,58,4,-0.00819
Rod3,N42,58,5,-0.00671
Rod3,N42,58,6,-0.00786
Rod3,N42,59,0,-0.00014
Rod3,N42,59,1,-0.00605
Rod3,N42,59,2,-0.00655
Rod3,N42,59,3,-0.00721
Rod3,N42,59,4,-0.00819
Rod3,N42,59,5,-0.00671
Rod3,N42,59,6,-0.00803
Rod3,N42,60,0,3e-05
Rod3,N42,60,1,-0.00605
Rod3,N42,60,2,-0.00671
Rod3,N42,60,3,-0.0077
Rod3,N42,60,4,-0.00819
Rod3,N42,60,5,-0.00638
Rod3,N42,60,6,-0.00803
Rod3,N42,61,0,-0.00014
Rod3,N42,61,1,-0.00622
Rod3,N42,61,2,-0.00688
Rod3,N42,61,3,-0.00721
Rod3,N42,61,4,-0.00819
Rod3,N42,61,5,-0.00671
Rod3,N42,61,6,-0.00803
Rod3,N42,62,0,-0.00047
Rod3,N42,62,1,-0.00622
Rod3,N42,62,2,-0.00688
Rod3,N42,62,3,-0.00737
Rod3,N42,62,4,-0.00803
Rod3,N42,62,5,-0.00671
Rod3,N42,62,6,-0.00803
Rod3,N42,63,0,3e-05
Rod3,N42,63,1,-0.00622
Rod3,N42,63,2,-0.00671
Rod3,N42,63,3,-0.00737
Rod3,N42,63,4,-0.00836
Rod3,N42,63,5,-0.00655
Rod3,N42,63,6,-0.00803
Rod3,N42,64,0,-0.0003
Rod3,N42,64,1,-0.00622
Rod3,N42,64,2,-0.00671
Rod3,N42,64,3,-0.00737
Rod3,N42,64,4,-0.00803
Rod3,N42,64,5,-0.00655
Rod3,N42,64,6,-0.00786
Rod3,N42,65,0,-0.0003
Rod3,N42,65,1,-0.00638
Rod3,N42,65,2,-0.00655
Rod3,N42,65,3,-0.00721
Rod3,N42,65,4,-0.00803
Rod3,N42,65,5,-0.00688
Rod3,N42,65,6,-0.00819
Rod3,N42,66,0,-0.00014
Rod3,N42,66,1,-0.00605
Rod3,N42,66,2,-0.00655
Rod3,N42,66,3,-0.00737
Rod3,N42,66,4,-0.00803
Rod3,N42,66,5,-0.00688
Rod3,N42,66,6,-0.00786
Rod3,N42,67,0,-0.00014
Rod3,N42,67,1,-0.00622
Rod3,N42,67,2,-0.00688
Rod3,N42,67,3,-0.00737
Rod3,N42,67,4,-0.00819
Rod3,N42,67,5,-0.00655
Rod3,N42,67,6,-0.00786
